District,Type,Households.surveyed,Women.age.15.49.years.interviewed,Men.age.15.49.years.interviewed,X1..Population..female..age.6..years.who.ever.attended.school....,X2..Population.below.age.15.years....,X3..Sex.ratio.of.the.total.population..females.per.1000.males.,X4..Sex.ratio.at.birth.for.children.born.in.the.last.five.years..females.per.1000.males.,X5..Children.under.age.5.years.whose.birth.was.registered....,X6..Households.with.electricity....,X7..Households.with.an.improved.drinking.water.source1....,X8..Households.using.improved.sanitation.facility2....,X9..Households.using.clean.fuel.for.cooking3....,X10..Households.using.iodized.salt....,X11..Households.with.any.usual.member.covered.by.a.health.scheme.or.health.insurance....,X12..Women.who.are.literate....,X13..Men.who.are.literate....,X14..Women.with.10.or.more.years.of.schooling....,X15..Women.age.20.24.years.married.before.age.18.years....,X16..Men.age.25.29.years.married.before.age.21.years....,X17..Women.age.15.19.years.who.were.already.mothers.or.pregnant.at.the.time.of.the.survey....,X18..Any.method....,X19..Any.modern.method....,X20..Female.sterilization....,X21..Male.sterilization....,X22..IUD.PPIUD....,X23..Pill....,X24..Condom....,X25..Total.unmet.need....,X26..Unmet.need.for.spacing....,X27..Health.worker.ever.talked.to.female.non.users.about.family.planning5....,X28..Current.users.ever.told.about.side.effects.of.current.method....,X29..Mothers.who.had.antenatal.check.up.in.the.first.trimester....,X30..Mothers.who.had.at.least.4.antenatal.care.visits....,X31..Mothers.whose.last.birth.was.protected.against.neonatal.tetanus6....,X32..Mothers.who.consumed.iron.folic.acid.for.100.days.or.more.when.they.were.pregnant....,X33..Mothers.who.had.full.antenatal.care7....,X34..Registered.pregnancies.for.which.the.mother.received.Mother.and.Child.Protection..MCP..card....,X35..Mothers.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X36..Mothers.who.received.financial.assistance.under.Janani.Suraksha.Yojana..JSY..for.births.delivered.in.an.institution....,X37..Average.out.of.pocket.expenditure.per.delivery.in.public.health.facility..Rs..,X38..Children.born.at.home.who.were.taken.to.a.health.facility.for.check.up.within.24.hours.of.birth....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X40..Institutional.births....,X41..Institutional.births.in.public.facility....,X42..Home.delivery.conducted.by.skilled.health.personnel..out.of.total.deliveries.....,X43..Births.assisted.by.a.doctor.nurse.LHV.ANM.other.health.personnel....,X44..Births.delivered.by.caesarean.section....,X45..Births.in.a.private.health.facility.delivered.by.caesarean.section....,X46..Births.in.a.public.health.facility.delivered.by.caesarean.section....,X47..Children.age.12.23.months.fully.immunized..BCG.measles.and.3.doses.each.of.polio.DPT.....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X54..Children.age.12.23.months.who.received.most.of.the.vaccinations.in.public.health.facility....,X55..Children.age.12.23.months.who.received.most.of.the.vaccinations.in.private.health.facility....,X56..Prevalence.of.diarrhoea..reported..in.the.last.2.weeks.preceding.the.survey....,X57..Children.with.diarrhoea.in.the.last.2.weeks.who.received.oral.rehydration.salts..ORS.....,X58..Children.with.diarrhoea.in.the.last.2.weeks.who.received.zinc....,X59..Children.with.diarrhoea.in.the.last.2.weeks.taken.to.a.health.facility....,X60..Prevalence.of.symptoms.of.acute.respiratory.infection..ARI..in.the.last.2.weeks.preceding.the.survey....,X61..Children.with.fever.or.symptoms.of.ARI.in.the.last.2.weeks.preceding.the.survey.taken.to.a.health.facility....,X62..Children.under.age.3.years.breastfed.within.one.hour.of.birth8....,X63..Children.under.age.6.months.exclusively.breastfed9....,X64..Children.age.6.8.months.receiving.solid.or.semi.solid.food.and.breastmilk9....,X65..Breastfeeding.children.age.6.23.months.receiving.an.adequate.diet9.10....,X66..Non.breastfeeding.children.age.6.23.months.receiving.an.adequate.diet9.10....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X72..Women.whose.Body.Mass.Index..BMI..is.below.normal..BMI..18.5.kg.m2.....,X73..Men.whose.Body.Mass.Index..BMI..is.below.normal..BMI..18.5.kg.m2.....,X74..Women.who.are.overweight.or.obese..BMI...25.0.kg.m2.....,X75..Men.who.are.overweight.or.obese..BMI...25.0.kg.m2.....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,X77..Non.pregnant.women.age.15.49.years.who.are.anaemic...12.0.g.dl.....,X78..Pregnant.women.age.15.49.years.who.are.anaemic...11.0.g.dl.....,X79..All.women.age.15.49.years.who.are.anaemic....,X80..Men.age.15.49.years.who.are.anaemic...13.0.g.dl.....,X81..Blood.sugar.level...high...140.mg.dl.....,X82..Blood.sugar.level...very.high...160.mg.dl.....,X83..Blood.sugar.level...high...140.mg.dl.....,X84..Blood.sugar.level...very.high...160.mg.dl.....,X85..Slightly.above.normal..Systolic.140.159.mm.of.Hg.and.or.Diastolic.90.99.mm.of.Hg.....,X86..Moderately.high..Systolic.160.179.mm.of.Hg.and.or.Diastolic.100.109.mm.of.Hg.....,X87..Very.high..Systolic..180.mm.of.Hg.and.or.Diastolic..110.mm.of.Hg.....,X88..Slightly.above.normal..Systolic.140.159.mm.of.Hg.and.or.Diastolic.90.99.mm.of.Hg.....,X89..Moderately.high..Systolic.160.179.mm.of.Hg.and.or.Diastolic.100.109.mm.of.Hg.....,X90..Very.high..Systolic..180.mm.of.Hg.and.or.Diastolic..110.mm.of.Hg.....,X91..Cervix....,X92..Breast....,X93..Oral.cavity....,state
Alirajpur , Rural,859,1304,178,32.1,40.7,1024,953,53.4,91.8,88.1,10.9,5.2,93.2,3,22,49.4,6.2,38.3,68.8,13.9,30.7,30.7,27.6,0.1,0.6,1,1.5,10.3,4.9,29,55.5,28,19.7,67,11,3.4,56.8,40.6,66.5,760,2,15.6,48.2,45.5,2.6,47.9,0.6,NA,0.3,22.1,82.4,40.4,35.2,57.7,24.3,53.6,98.2,0.9,7.7,76.6,45.4,72.1,1.8,62.4,26.5,58.8,40.2,3.7,5.8,4,49.9,33.6,11.4,54.1,37.5,38,5.1,6,75.4,64.7,64.7,64.7,49.2,4.2,1.3,7.4,4,7,1.3,0.7,10.5,2.2,0,31,17,23,MP
Alirajpur , Total,947,1430,203,35.9,40,1023,950,55.6,92.5,89.1,17.6,11.7,93.9,3.3,27.1,55,9.6,37.1,68.6,13.5,30.9,30.9,26.7,0.1,0.6,1.8,1.8,10.9,4.8,27.8,57.4,29.8,21.1,68.9,12.7,4.8,59.3,44.1,63.9,754,2,16.5,50.5,46,2.5,50,1.6,26.7,0.8,22.6,82.9,39.5,37,60,24.6,54.8,97.5,1.6,7.8,76.5,45.7,70.7,1.9,63.5,25.5,58,37.1,3.5,5.3,3.8,48.6,32.9,11.3,52.4,35.8,35.9,7.2,8.1,74.5,64.4,64.1,64.4,48.5,4,1.3,7.4,4.4,7.5,1.2,0.8,9.7,1.9,0,29.4,16.4,22,MP
Khandwa (East Nimar) , Rural,748,974,147,57.3,31.7,922,848,92.2,88,73.4,23.5,13,97.8,8.9,44.4,71.8,10,18.8,NA,6.5,68.2,67.9,61.5,0.5,0.3,2.1,3.4,6.7,4.2,33.2,64.8,70.6,45,94.9,34.8,18.2,95.9,51.8,84.2,772,0,12.7,79.2,76.8,0.9,79.7,7.6,NA,8,53.9,98.7,67.3,71.3,89.9,62,74.9,98.7,0,12.8,57.3,17.5,64.2,1,84.7,30,45.5,39.4,1.9,NA,1.7,46.8,23.2,7.4,49.9,38.6,38.8,8.1,5.2,77.2,59.2,65.8,59.6,19.8,4.7,1.6,2.6,0.6,5.9,1.3,0.7,4,1.3,2,61.9,36.5,33.2,MP
Khandwa (East Nimar) , Total,945,1250,174,63.4,30.9,949,823,93.3,90.3,78.1,34.1,28,98.2,10.7,51.9,74,16.8,17.6,NA,6.1,67.3,66.9,58.1,0.4,0.6,2.3,5.3,7.3,4.2,30.7,61.5,73,48.5,95.9,34.4,19.1,96.3,56.1,81.1,753,0,16.8,81.8,76.4,1.2,82.6,9.7,49.9,9.2,58.7,98.9,71,74.9,89.9,66.6,77.8,98.9,0,15,63.1,20.1,70.6,1.4,85.3,30.6,46.1,36,3,NA,2.7,43.6,21.5,6.6,46.8,34.7,34.9,12.9,9.1,77,58.3,62.9,58.5,20.8,4.8,2.1,4.3,1.8,6.8,1.6,0.7,7.7,2.1,1.6,61,32.5,31.7,MP
Burhanpur , Urban,946,1163,160,79.8,26.5,937,852,96.8,98,99.5,54.8,77.3,99.1,51.6,75.8,80.6,38,16.2,NA,3.3,54.3,53.8,37.3,0,0.7,1.7,14,12.7,5.7,23.4,30.4,73.6,50.4,95.6,32.7,17.3,94.4,70.3,44.6,845,NA,15.3,93.8,63.2,1.9,94.9,19.1,38.3,11.7,57.3,92.6,64,84,79.2,61,63.1,95.7,4.3,6.8,74.2,28.4,73,1.1,82.8,45.2,47,NA,1.9,8.2,3.3,40,14,4.7,33.3,22.8,18.2,25.2,20.6,77.8,62.7,56.8,62.5,30.8,5,1.9,6.6,3.4,7.4,2.2,0.5,8.5,1.7,1.2,22.6,3.7,8.1,MP
Burhanpur , Rural,946,1144,175,54.7,33,959,926,70.4,86.2,90.1,30.7,25,99,33.4,47.1,63.8,12.9,29.5,30.1,9.2,57.6,57.5,50.8,0,0.4,1.5,4.8,9.1,6.3,15.8,28.9,41.5,35.7,87.2,26.8,12.6,87.7,52.3,59.7,446,0,16.3,67.6,56.6,2.4,68.1,6.6,37.4,4.4,36.1,89.9,51.4,59.6,65.3,36,51.7,95.7,4.3,6.9,51.8,13.9,66.1,2,68.2,40.7,49.3,NA,2.6,NA,4.4,54.9,23,7.7,52.3,32.1,25.6,10.5,7.4,81.4,68.7,67.6,68.6,33.4,4.6,1.6,2.9,1.7,6.5,1.1,0.8,12.1,1.7,0.6,20.4,5.6,6.8,MP
Burhanpur , Total,1892,2307,335,64.3,30.6,951,901,78.9,90.7,93.7,40,45.1,99.1,40.4,58.2,69.8,22.6,24.7,27.3,7,56.4,56.2,45.9,0,0.6,1.6,8.1,10.4,6.1,18.9,29.4,52.5,40.8,90.1,28.8,14.2,90.2,58.4,53.4,592,0,16,76.2,58.8,2.2,76.9,10.7,37.9,6.9,43.3,90.8,55.7,67.9,70,44.5,55.6,95.7,4.3,6.9,59.1,18.6,68.4,1.7,72.6,42.2,48.7,15.7,2.4,12.1,4,50,20.1,6.7,46.1,28.4,22.9,16.3,12.2,80.2,66.3,64.5,66.3,32.4,4.8,1.7,4.2,2.3,6.8,1.5,0.7,10.8,1.7,0.8,21.3,4.8,7.3,MP
Mamit , Urban,162.2,150.79,25.94,97.45,32.48,1086.33,1665.34,96.46,97.72,94.79,87.72,78.2,98.86,46,95.95,93.18,36.4,NA,NA,NA,39.89,39.89,18.12,0,3.29,16.5,1.98,27.58,19.16,21.25,NA,67.24,79.46,86.09,66.68,57.1,98.34,76.22,60.39,3148.84,NA,15.8,92.62,86.72,0,92.62,8.47,NA,7.12,NA,NA,NA,NA,NA,NA,67.88,NA,NA,8.91,NA,NA,NA,2.83,NA,82.07,NA,NA,NA,NA,NA,33.68,2.45,0,10.07,9.19,7.47,18.71,13.38,14.64,25.39,NA,25.02,3.41,2.29,0.59,17.76,10.29,6.75,2.33,0.61,7.15,0.01,7.15,24.73,8.71,17.86,MZ
Mamit , Rural,658.95,632.64,95.72,78.79,33.02,934.31,933.82,97.65,82.76,81.49,61.68,27.48,97.49,52.15,77.46,92.89,18.82,18.08,NA,5.55,33.46,33.46,16.31,0,2.16,14.2,0.78,22.79,15.23,15.47,43.54,58.85,36.25,76.84,47.17,26.35,94.72,42.17,60.96,2869.91,0,10.67,50.07,45.52,12.7,62.11,1.76,NA,2.14,34.58,61.54,50.54,49.9,54.62,44.72,56.4,97.77,0.01,9.27,59.88,11.18,25.25,0.15,NA,86.49,NA,NA,6.03,NA,5.1,30.48,11.44,3.2,19.32,10.54,6.12,11.29,11.39,20.15,28.78,25.4,28.61,14.79,7.47,3.02,6.27,3.1,6.26,1.1,0.35,9.28,3.12,0,12.7,3.5,9.07,MZ
Mamit , Total,821.15,783.43,121.66,82.48,32.92,961.54,1049.51,97.41,85.72,84.12,66.82,37.5,97.76,50.93,81.02,92.95,22.21,17.37,NA,5.95,34.58,34.58,16.63,0,2.36,14.6,0.99,23.63,15.91,16.55,46.07,60.6,45.28,78.77,51.25,32.77,95.57,49.29,60.77,2964.4,0,11.74,58.65,53.82,10.14,68.26,3.11,NA,3.75,40.4,64.18,54.97,54.44,57.16,47.57,58.84,96.36,1.81,9.19,64.72,17.09,28.35,0.7,46.23,85.66,NA,NA,5.88,NA,5.04,31.16,9.55,2.53,17.37,10.28,6.4,12.74,11.82,19.01,28.12,23.91,27.92,12.37,6.47,2.55,8.72,4.63,6.35,1.34,0.4,8.82,2.45,1.52,15.02,4.5,10.76,MZ
Kolasib , Urban,520,492.96,66.09,94.74,28.39,1031.16,1001.07,99.6,99.24,97.45,90.08,82.02,99.69,60.57,97.22,99.48,36.55,13.77,NA,6.72,34.07,33.86,15.43,0,3.05,13.87,1.5,15.79,11.18,15.59,53.52,72.85,78.56,89.76,66.16,53.81,99.22,72.94,51.97,3291.7,NA,11.92,98.45,88.93,0,98.45,12.48,22.9,11.59,55.1,63.48,63.66,62.72,60.15,58.01,77.79,96.49,3.51,2.99,NA,NA,NA,1.48,73.77,79.57,NA,NA,18.53,NA,18.36,22.3,6.44,2.44,9.66,8.65,6.27,26.88,23.39,40.49,37.72,42.8,37.98,16.52,11.29,4.89,11.86,6.26,5.65,1.8,0.9,11.45,4.37,1.76,22.26,6.55,22.25,MZ
Kolasib , Rural,159.13,138.64,19.81,87.47,36.29,902.24,983.14,96.82,98.12,96.25,79.06,37.08,97.81,65.73,87.94,96.31,15.4,19.31,NA,10.39,33.02,32.86,15.06,0.17,2.29,14.37,0.97,25.19,16.23,24.17,40.6,53.44,42.47,74.46,45.62,26.46,94.23,54.91,36.82,2406.43,0,3.38,63.35,57.25,6.04,69.39,3.34,NA,5.29,44.02,66.84,56.32,56.51,48.45,56.11,59.75,100,0,4.98,NA,NA,NA,0.72,39.08,82.05,81.19,NA,21.13,NA,18.38,33.4,6.48,2.57,14.01,9.91,4.93,17.66,5.39,42.65,39.61,53.08,40.31,22.91,11.1,4.39,19.33,7.76,4.48,2.36,0.76,8.09,0.18,0,18.82,6.44,12.59,MZ
Kolasib , Total,679.13,631.6,85.9,93.12,30.32,998.05,995.57,98.76,98.98,97.17,87.5,71.49,99.25,61.78,95.19,98.75,31.91,14.88,19.69,7.52,33.81,33.6,15.34,0.04,2.85,14,1.37,18.19,12.47,17.4,49.94,67.53,68.68,85.57,60.53,46.32,97.95,68.01,48.87,3096.59,0,9.58,87.74,79.26,1.84,89.58,9.7,18.99,10.2,51.52,64.57,61.28,60.71,56.37,57.4,72.24,97.61,2.39,3.6,86.45,12.15,58.39,1.25,64.06,80.3,69.44,81.84,19.3,12.34,18.37,25.58,6.45,2.47,10.95,8.92,5.95,24.86,19.17,41.13,38.14,45.09,38.49,18.01,11.25,4.78,13.6,6.61,5.39,1.92,0.87,10.66,3.39,1.35,21.51,6.52,20.13,MZ
Aizwal , Urban,3864.87,4659.93,630.6,96.04,26.3,1066.11,878.53,96.81,99.75,94.39,90.66,98.7,99.12,33.72,98.8,99.21,55.39,5.68,NA,6.33,40.32,40.32,20.88,0,3.44,14.18,1.83,18.32,10.26,10.78,51.12,80.77,81.67,88.18,58.23,49.28,97.31,77.98,43.53,6032.48,NA,14.36,98.5,62.07,0.56,99.06,24.39,31.15,21.01,43.3,80.09,59.6,57.67,50.89,52.66,76.52,77.31,22.69,10.64,NA,NA,NA,4.32,63.03,66,NA,NA,17.05,NA,17.59,22.03,2.28,0.31,6.19,6.78,4.6,29.56,31.23,7.34,17.43,20.47,17.54,5.9,9.57,4.97,11.86,5.41,8.99,2.12,0.35,15.09,6.6,0,27.49,11.03,37.71,MZ
Aizwal , Rural,931.61,993.26,113.8,95.25,33.07,1057.21,979.63,97.01,99.47,88.74,92.07,41.25,97.29,56.07,98.45,100,28.5,5.65,NA,9.59,43.04,43.04,18.87,0,4,17.81,2.37,19.11,9.38,16.41,42.83,55.02,59.56,91.99,64.8,42.83,96.23,67.28,58.35,2442.57,NA,15.8,89.43,83.76,3.95,93.38,9.61,NA,10.29,NA,NA,NA,NA,NA,NA,72.28,NA,NA,8.71,NA,NA,NA,2.82,NA,73.84,NA,NA,15.66,NA,16.54,28.79,2.26,2.26,8.12,8.09,8.83,14.27,0.01,19.25,22.51,NA,22.48,7.53,8.96,3.95,7.53,4.34,7.47,1.79,1.03,11.87,3.19,0.01,17.29,6.31,15.08,MZ
Aizwal , Total,4796.48,5653.18,744.4,95.89,27.61,1064.37,902.35,96.86,99.69,93.29,90.93,87.54,98.77,38.06,98.73,99.33,50.66,5.67,NA,6.89,40.92,40.92,20.44,0,3.56,14.97,1.94,18.5,10.07,11.72,49.18,74.81,76.56,89.07,59.75,47.79,97.04,75.5,46.62,5087.39,NA,14.69,96.24,67.47,1.4,97.65,20.71,30.48,17.7,55.29,82.76,66.31,65,60.42,60.19,75.48,85.15,14.85,10.17,76.53,31.55,49.11,3.95,54.83,68.03,59.66,NA,16.57,NA,17.23,23.71,2.28,0.79,6.67,7.01,5.31,26.83,25.98,10.48,18.35,20.84,18.45,6.17,9.46,4.78,11.13,5.23,8.71,2.06,0.47,14.55,6.03,0,25.7,10.2,33.74,MZ
Champhai , Urban,523.64,539,72.25,96.12,29.7,1048.36,1171.28,99.42,99.88,98.45,94.81,79.82,99.42,55.06,98.29,100,43.66,12.75,10.12,5.88,30.46,30.11,11.01,0,2.98,15.1,1.02,26.07,17.28,12.89,55.01,70.79,66.75,93.37,54.76,37.81,99.05,78.97,43.54,4232.21,NA,8.99,95.13,85.8,1.06,96.19,10.46,32.74,8.64,51,80.39,63.37,65.14,68.61,63.22,79.57,100,0,2.92,NA,NA,NA,0.9,NA,55.12,46.4,NA,19.51,NA,18,25.39,5.33,2.93,9.23,6.04,6.13,22.63,21.35,7.96,11.46,9.83,11.41,12.5,6.62,3.48,6.24,2.84,7.78,1.79,0.76,16.34,3.2,0,16.47,5.2,10.6,MZ
Champhai , Rural,648.83,650.61,95.32,93.3,34.9,979.77,923.78,97.3,99.72,96.6,81.27,29.99,98.72,60.83,96.03,99.14,19.26,22.54,NA,9.82,34.11,34.11,14.04,0,4.89,14.21,0.97,22.91,14.54,22.98,49.09,53.27,47.58,81.01,51.15,28.44,97.25,56.36,53.18,3000.45,1.39,8.26,72.04,67.96,8.11,80.42,6.85,NA,7.12,46.5,66.87,51.42,54.85,61.2,52.59,74.32,98.41,1.59,9.3,66.54,41.5,30.44,1.19,38.44,62.96,61.61,NA,22.13,NA,21.77,37.42,6.5,2.45,14.84,7.2,10.31,12.98,15.11,7.92,13.37,27.59,13.92,8.38,7.12,2.31,9.18,2.37,6.89,1.87,0.99,13.81,2.11,0.77,18.45,4.98,7.92,MZ
Champhai , Total,1172.47,1189.61,167.57,94.56,32.65,1008.89,1008.73,98.11,99.79,97.43,87.32,52.24,99.03,58.25,97.05,99.51,30.32,18.33,14.12,8.03,32.54,32.39,12.74,0,4.06,14.59,0.99,24.27,15.72,18.36,51.46,60.27,55.24,85.95,52.59,32.18,97.97,65.39,48.74,3570.41,1.24,8.55,80.58,74.56,5.5,86.25,8.19,39.81,7.76,48.31,72.3,56.22,58.98,64.18,56.86,76.23,99.15,0.85,6.93,67.35,44.63,32.95,1.09,39.74,60,55.36,71.76,21.13,14.06,20.28,32.92,6.06,2.63,12.74,6.67,8.51,17.39,17.79,7.93,12.5,20.62,12.78,10.15,6.89,2.84,7.92,2.57,7.29,1.83,0.88,14.89,2.58,0.44,17.55,5.08,9.14,MZ
Serchhip , Urban,343.85,344.72,47.78,96.51,28.75,964.43,905.24,99.4,99.75,96.92,92.93,82.65,99.79,66.9,99.65,100,40.09,6.88,NA,5.89,39.12,39.12,17.93,0,5.71,14.72,0.76,19.64,13.14,20.89,48.03,72.95,75.72,89.51,67.99,52.71,99.59,69.72,47.29,3408.1,NA,12.74,95.8,83.71,1.91,97.03,14.61,40.05,11.67,59.56,82.58,68.23,70.75,73.6,60.71,72.61,95.31,4.69,3.5,NA,NA,NA,1.7,44.11,72.3,NA,NA,15.95,NA,14.4,22.85,7.92,2.27,11.96,8.78,6.02,22.33,17.75,32.08,25.49,17.97,25.18,12.11,11.46,5.15,9.03,6.96,8.2,1.3,1.17,12.7,4.54,1.36,19.84,7.31,19.1,MZ
Serchhip , Rural,138.7,126.6,17.07,94.29,35.47,896.99,1004.79,100,99.3,95.34,89.58,25.82,98.74,75.43,97.94,100,20.52,7.19,12.24,7.88,44.97,44.83,13.94,0,5.26,24.23,1.28,18.79,11.78,20.36,47.58,54.99,56.25,85.12,53.84,34.6,95.75,67.18,53.88,2284.86,3.23,12.06,74.16,71.61,13.95,88.06,6.8,NA,8.6,63.67,78.97,70.99,72.45,74.57,64.12,70.07,100,0,3.68,NA,NA,NA,1.94,29.72,72.45,75.42,NA,34.63,NA,30.83,30.7,12.5,4.27,12.96,12.5,14.45,10.01,11.09,22.43,24.44,18.81,24.2,7.38,10.33,3.97,7.98,2.69,6.6,0.2,1.12,13.47,0,0.13,22.38,6.85,16.22,MZ
Serchhip , Total,482.55,471.32,64.85,95.89,30.73,944.11,938.92,99.61,99.62,96.46,91.97,66.31,99.49,69.35,99.19,100,34.83,6.97,30.19,6.39,40.87,40.83,16.74,0,5.58,17.57,0.91,19.39,12.73,20.76,47.86,67.05,69.32,88.07,63.34,46.76,98.32,68.89,49.11,3053.5,6.14,12.52,88.26,79.49,6.1,93.9,11.89,38.57,10.7,60.88,81.42,69.12,71.3,73.91,61.81,71.74,96.75,3.25,3.56,36.95,15.52,32.53,1.79,37.69,72.35,65.98,78.62,21.62,NA,19.44,25.62,9.54,2.97,12.31,9.78,8.28,19.01,15.96,28.81,25.21,18.2,24.91,10.84,11.15,4.83,8.75,5.81,7.77,1,1.16,12.9,3.32,1.03,20.52,7.18,18.33,MZ
Lunglei , Urban,752.44,795.12,91.31,96.06,25.35,980.54,759.64,100,100,98.27,92.44,88.97,99.67,51.76,99.2,100,53.99,6.78,NA,8.1,36.57,36.57,16.29,0,7,12.7,0.4,18.38,8.54,16.79,68.63,70.58,73.46,87.2,54.02,42.51,97.42,77.41,42.35,5024.66,NA,14.79,97.19,75.06,0.73,97.91,16.64,39.16,10.62,53.42,79.39,68.47,65.68,77.14,62.35,71.46,95.98,4.02,1.2,NA,NA,NA,1.04,71.52,56.43,NA,NA,12.61,NA,14.26,19.75,7.33,2.15,13.22,8.3,9.85,26.73,28.64,19.09,32.36,35.46,32.46,22.08,11.61,5.06,11.94,4,6.93,1.9,0.7,14.36,5.94,0.84,19.32,6.5,14.36,MZ
Lunglei , Rural,1004.85,948.39,129.2,88.1,30.27,917.14,887.52,99.28,98.49,90.7,66.63,24.58,99.51,52.54,87.3,98.34,18.8,25.75,NA,11.77,24.12,24.12,10.82,0,1.43,11.29,0.57,19.81,13.91,22.12,46.18,48.94,33.18,74.23,31.06,15.14,94.84,51.77,50.05,5266.7,5.87,7.94,60.46,55.04,4.66,65.47,9.27,NA,15.69,41.34,61.91,55.89,57.46,58.7,52.21,61.14,100,0.01,8.4,NA,NA,NA,1.14,37.07,63.27,NA,NA,10.92,NA,9.88,28.8,5.29,1.4,12.97,11.04,9.7,14.86,11.63,31.69,40.96,39.3,40.9,26.64,6.81,2.78,12.39,3.69,5.99,1.42,1.11,7.46,3.45,0,19.27,6.04,11.76,MZ
Lunglei , Total,1757.28,1743.51,220.51,91.65,28.15,943.93,835.65,99.57,99.14,93.95,77.68,52.15,99.58,52.21,92.73,99.03,34.85,17.22,13.71,10.08,28.97,28.97,12.95,0,3.6,11.84,0.5,19.25,11.82,19.76,57.39,57.79,49.65,79.53,40.45,26.33,95.94,62.25,46.03,5159.4,5.59,10.74,74.58,62.74,3.15,77.95,12.1,31.41,13.36,46.38,69.2,61.13,60.88,66.39,56.44,65.23,98.13,1.87,5.6,72.09,27.58,30.55,1.1,50.38,60.47,66.04,66.52,11.59,NA,11.67,25.3,6.08,1.69,13.07,9.79,9.76,20.28,18.53,26.85,37.03,37.61,37.05,24.79,9,3.82,12.21,3.81,6.42,1.64,0.92,10.26,4.46,0.34,19.29,6.25,12.95,MZ
Lawngtlai , Urban,243.67,273.05,55.55,93.6,31.26,1004.54,898.48,100,98.91,55.86,89.76,84.46,98.65,44.09,96.57,100,51.16,5.27,NA,2.83,43.5,43.5,28.28,0,4.16,8.39,2.68,12.06,6.89,9.05,NA,87.82,67.12,81.86,66.65,48.21,96.2,82.44,45.8,2733.07,NA,8.9,92.9,63.87,2.67,95.57,6.54,NA,1.89,NA,NA,NA,NA,NA,NA,75.96,NA,NA,4.03,NA,NA,NA,0,NA,84.02,NA,NA,NA,NA,NA,20.54,7,0,12.68,12.97,10.61,15.61,34.38,23.03,27.4,NA,28.05,12.39,8.9,2.07,3.06,0.01,5.9,1.45,0.53,10.42,6.95,0.01,13.25,3.71,19.49,MZ
Lawngtlai , Rural,967.23,1010.72,106.55,65.15,34.95,994.14,1130.61,99.03,68.08,79.25,59.15,27.22,99.25,22.52,65.25,89.84,19.58,17.74,NA,7.56,23.73,23.73,13.49,0,1.01,8.41,0.6,19.32,14.53,5.42,68.24,42.21,31.83,51.96,37.43,20.23,90.67,30.02,34.25,3986.3,0,1.18,34.65,31.12,4.45,38.77,2.35,NA,5.61,33.7,63.5,41.93,42.02,42.04,36.81,37.74,92.42,2.53,6.37,NA,NA,NA,0.65,NA,74.64,NA,NA,7.15,NA,6.18,39.06,13.29,7.37,23.48,9.73,11.02,8.76,13.82,36.13,38.06,34.02,37.9,17.75,6.25,2.13,10.61,3.59,5.49,1.43,0.38,11.11,2.34,2.54,7.14,2.7,14.16,MZ
Lawngtlai , Total,1210.9,1283.77,162.1,71,34.21,996.23,1079.33,99.22,74.28,74.55,65.31,38.74,99.13,26.86,71.92,93.32,26.3,14.95,NA,6.55,27.06,27.06,15.98,0,1.54,8.41,0.95,18.1,13.25,6.13,74.97,50.53,38.26,57.41,42.75,25.33,92.15,39.57,38.27,3648.09,0,2.59,46.01,37.51,4.1,49.85,3.16,17.91,4.37,42.21,70.69,53.36,53.43,48.91,49.25,44.69,92.53,3.8,5.9,NA,NA,NA,0.52,NA,76.44,42.64,NA,7.28,NA,7.49,35.33,12.02,5.89,21.31,10.4,10.88,10.17,20.93,33.78,35.83,35.62,35.82,15.9,6.81,2.12,8,2.35,5.58,1.43,0.42,10.87,3.93,1.66,8.44,2.92,15.29,MZ
